2263;2127;0.9399027839151569;136;136;1.0;0.06009721608484313
2263;2051;0.9063190455148034;212;212;1.0;0.09368095448519664
2263;2008;0.8873177198409191;255;255;1.0;0.11268228015908087
2263;1970;0.8705258506407424;293;293;1.0;0.12947414935925763
2263;1937;0.8559434379142731;326;326;1.0;0.14405656208572692
2263;1810;0.7998232434821034;453;453;1.0;0.2001767565178966
2263;1698;0.7503314184710561;565;565;1.0;0.2496685815289439
2263;1630;0.7202828104286345;633;633;1.0;0.27971718957136543
2263;1583;0.6995139195757843;680;680;1.0;0.30048608042421565
2263;1529;0.6756517896597437;734;734;1.0;0.3243482103402563
2263;1491;0.658859920459567;772;772;1.0;0.34114007954043307
2263;1466;0.6478126380910296;797;797;1.0;0.3521873619089704
2263;1438;0.6354396818382678;825;825;1.0;0.36456031816173223
2263;1412;0.623950508174989;851;851;1.0;0.3760494918250111
2263;1375;0.6076005302695537;888;888;1.0;0.3923994697304463
2263;1340;0.5921343349536015;923;923;1.0;0.4078656650463986
2263;1313;0.5802032699955811;950;950;1.0;0.4197967300044189
2263;1287;0.5687140963323023;976;976;1.0;0.43128590366769776
2263;1266;0.5594343791427309;997;997;1.0;0.44056562085726914
2263;1170;0.5170128148475475;1093;1093;1.0;0.4829871851524525
